Unnamed: 0,Number of components,Type of DES,Component#1,Smiles#1,T#1,Component#2,Smiles#2,T#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Reference (DOI)
2478,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-ethyl-3-methylimidazol-3-ium;chloride,CCn1cc[n+](C)c1.[Cl-],350.42,0.1,0.9,343.5,10.1016/j.fluid.2017.03.015
2479,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.899,0.101,517.4,10.1016/j.fluid.2017.03.015
2480,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.899,0.101,517.5,10.1016/j.fluid.2017.03.015
2481,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.799,0.201,473.6,10.1016/j.fluid.2017.03.015
2482,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.797,0.203,473.9,10.1016/j.fluid.2017.03.015
2483,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.699,0.301,403.2,10.1016/j.fluid.2017.03.015
2484,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.699,0.301,404.0,10.1016/j.fluid.2017.03.015
2485,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.6,0.4,351.7,10.1016/j.fluid.2017.03.015
2486,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.6,0.4,352.0,10.1016/j.fluid.2017.03.015
2487,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.501,0.499,323.5,10.1016/j.fluid.2017.03.015
2488,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.499,0.501,323.5,10.1016/j.fluid.2017.03.015
2489,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.4,0.6,333.7,10.1016/j.fluid.2017.03.015
2490,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.398,0.602,333.5,10.1016/j.fluid.2017.03.015
2491,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.302,0.698,340.5,10.1016/j.fluid.2017.03.015
2492,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.301,0.699,340.9,10.1016/j.fluid.2017.03.015
2493,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.201,0.799,345.5,10.1016/j.fluid.2017.03.015
2494,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.2,0.8,346.1,10.1016/j.fluid.2017.03.015
2495,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.102,0.898,352.6,10.1016/j.fluid.2017.03.015
2496,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-(3-methylimidazol-3-ium-1-yl)ethanol;chloride,C[n+]1ccn(CCO)c1.[Cl-],358.88,0.1,0.9,352.8,10.1016/j.fluid.2017.03.015
2497,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.945,0.055,560.7,10.1016/j.fluid.2017.03.015
2498,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.91,0.09,546.4,10.1016/j.fluid.2017.03.015
2499,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.91,0.09,547.0,10.1016/j.fluid.2017.03.015
2500,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.867,0.133,528.9,10.1016/j.fluid.2017.03.015
2501,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.805,0.195,493.5,10.1016/j.fluid.2017.03.015
2502,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.8,0.2,493.5,10.1016/j.fluid.2017.03.015
2503,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.717,0.283,456.6,10.1016/j.fluid.2017.03.015
2504,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.715,0.285,456.7,10.1016/j.fluid.2017.03.015
2505,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.626,0.374,419.9,10.1016/j.fluid.2017.03.015
2506,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.622,0.378,419.6,10.1016/j.fluid.2017.03.015
2507,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.537,0.463,430.0,10.1016/j.fluid.2017.03.015
2508,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.523,0.477,429.4,10.1016/j.fluid.2017.03.015
2509,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.431,0.569,437.3,10.1016/j.fluid.2017.03.015
2510,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.428,0.572,437.8,10.1016/j.fluid.2017.03.015
2511,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.323,0.677,445.9,10.1016/j.fluid.2017.03.015
2512,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.315,0.685,445.5,10.1016/j.fluid.2017.03.015
2513,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.212,0.788,458.6,10.1016/j.fluid.2017.03.015
2514,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.211,0.789,458.6,10.1016/j.fluid.2017.03.015
2515,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.122,0.878,463.3,10.1016/j.fluid.2017.03.015
2516,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butyl-1-methylpyrrolidin-1-ium;chloride,CCCC[N+]1(C)CCCC1.[Cl-],472.98,0.12,0.88,463.4,10.1016/j.fluid.2017.03.015
2517,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.898,0.102,543.6,10.1016/j.fluid.2019.04.019
2518,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.848,0.152,523.7,10.1016/j.fluid.2019.04.019
2519,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.801,0.199,503.1,10.1016/j.fluid.2019.04.019
2520,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.77,0.23,483.6,10.1016/j.fluid.2019.04.019
2521,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.699,0.301,463.6,10.1016/j.fluid.2019.04.019
2522,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.651,0.349,443.1,10.1016/j.fluid.2019.04.019
2523,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.598,0.402,418.9,10.1016/j.fluid.2019.04.019
2524,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.55,0.45,403.4,10.1016/j.fluid.2019.04.019
2525,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.498,0.502,386.6,10.1016/j.fluid.2019.04.019
2526,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.449,0.551,373.9,10.1016/j.fluid.2019.04.019
2527,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.399,0.601,363.32,10.1016/j.fluid.2019.04.019
2528,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.351,0.649,368.52,10.1016/j.fluid.2019.04.019
2529,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.303,0.697,375.15,10.1016/j.fluid.2019.04.019
2530,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.251,0.749,384.48,10.1016/j.fluid.2019.04.019
2531,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.202,0.798,387.58,10.1016/j.fluid.2019.04.019
2532,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.15,0.85,393.78,10.1016/j.fluid.2019.04.019
2533,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.101,0.899,397.98,10.1016/j.fluid.2019.04.019
2534,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,1-butylpyridin-1-ium;chloride,CCCC[n+]1ccccc1.[Cl-],405.4,0.05,0.95,403.55,10.1016/j.fluid.2019.04.019
2535,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.94,0.06,557.2,10.1016/j.fluid.2017.03.015
2536,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.902,0.098,535.6,10.1016/j.fluid.2017.03.015
2537,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.9,0.1,535.5,10.1016/j.fluid.2017.03.015
2538,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.841,0.159,498.7,10.1016/j.fluid.2017.03.015
2539,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.785,0.215,471.4,10.1016/j.fluid.2017.03.015
2540,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.754,0.246,459.4,10.1016/j.fluid.2017.03.015
2541,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.668,0.332,416.7,10.1016/j.fluid.2017.03.015
2542,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.667,0.333,415.5,10.1016/j.fluid.2017.03.015
2543,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.601,0.399,383.6,10.1016/j.fluid.2017.03.015
2544,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.6,0.4,382.9,10.1016/j.fluid.2017.03.015
2545,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.501,0.499,340.8,10.1016/j.fluid.2017.03.015
2546,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.501,0.499,341.5,10.1016/j.fluid.2017.03.015
2547,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.408,0.592,313.6,10.1016/j.fluid.2017.03.015
2548,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.406,0.594,313.3,10.1016/j.fluid.2017.03.015
2549,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.302,0.698,323.6,10.1016/j.fluid.2017.03.015
2550,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.198,0.802,338.9,10.1016/j.fluid.2017.03.015
2551,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-hydroxyethyl(trimethyl)azanium;acetate,CC(=O)[O-].C[N+](C)(C)CCO,362.62,0.119,0.881,353.5,10.1016/j.fluid.2017.03.015
2552,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.899,0.101,553.1,10.1016/j.fluid.2019.04.019
2553,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.8,0.2,523.0,10.1016/j.fluid.2019.04.019
2554,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.697,0.303,491.2,10.1016/j.fluid.2019.04.019
2555,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.599,0.401,453.7,10.1016/j.fluid.2019.04.019
2556,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.498,0.502,411.7,10.1016/j.fluid.2019.04.019
2557,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.399,0.601,416.4,10.1016/j.fluid.2019.04.019
2558,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.301,0.699,417.7,10.1016/j.fluid.2019.04.019
2559,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.148,0.852,433.3,10.1016/j.fluid.2019.04.019
2560,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,2-methoxyethyl(trimethyl)azanium;chloride,COCC[N+](C)(C)C.[Cl-],442.0,0.106,0.894,433.1,10.1016/j.fluid.2019.04.019
2561,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.898,0.102,567.5,10.1016/j.fluid.2019.04.019
2562,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.804,0.196,541.8,10.1016/j.fluid.2019.04.019
2563,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.694,0.306,520.0,10.1016/j.fluid.2019.04.019
2564,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.581,0.419,493.6,10.1016/j.fluid.2019.04.019
2565,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.495,0.505,473.4,10.1016/j.fluid.2019.04.019
2566,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.397,0.603,497.7,10.1016/j.fluid.2019.04.019
2567,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.306,0.694,525.7,10.1016/j.fluid.2019.04.019
2568,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.204,0.796,563.6,10.1016/j.fluid.2019.04.019
2569,2,IL,2-hydroxyethyl(trimethyl)azanium;chloride,C[N+](C)(C)CCO.[Cl-],578.15,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,0.102,0.898,586.9,10.1016/j.fluid.2019.04.019
2570,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.946,0.054,601.9,10.1016/j.fluid.2019.04.019
2571,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.9,0.1,596.4,10.1016/j.fluid.2019.04.019
2572,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.801,0.199,563.1,10.1016/j.fluid.2019.04.019
2573,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.696,0.304,532.3,10.1016/j.fluid.2019.04.019
2574,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.599,0.401,507.7,10.1016/j.fluid.2019.04.019
2575,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.5,0.5,475.7,10.1016/j.fluid.2019.04.019
2576,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.4,0.6,447.7,10.1016/j.fluid.2019.04.019
2577,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.3,0.7,459.0,10.1016/j.fluid.2019.04.019
2578,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.2,0.8,490.9,10.1016/j.fluid.2019.04.019
2579,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.111,0.889,512.9,10.1016/j.fluid.2019.04.019
2580,2,IL,tetramethylazanium;chloride,C[N+](C)(C)C.[Cl-],612.87,tetraethylazanium;chloride,CC[N+](CC)(CC)CC.[Cl-],633.15,0.068,0.932,520.9,10.1016/j.fluid.2019.04.019
